Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	#ofTools	genome_name
NODE_38_length_23026_cov_9.124503_13	2.4.1.18:14	GH13_9(164-453)	GH13_e200	CBM48+GH13_9	3	SRR18440051
NODE_40_length_22328_cov_4.119634_6	-	GH32(6-294)	GH32_e121	GH32	3	SRR18440051
NODE_40_length_22328_cov_4.119634_8	3.2.1.26:3	GH32(37-339)	GH32_e76	GH32	3	SRR18440051
NODE_418_length_292_cov_0.424242_1	-	GT4(4-96)	GT4_e1496	-	2	SRR18440051
NODE_41_length_17648_cov_2.518406_5	-	GH109(2-142)	-	-	1	SRR18440051
NODE_47_length_16399_cov_2.338987_5	3.2.1.86:16	GH4(6-180)	GH4_e24	GH4	3	SRR18440051
NODE_47_length_16399_cov_2.338987_6	3.2.1.122:13	GH4(6-184)	GH4_e4	GH4	3	SRR18440051
NODE_54_length_11025_cov_3.073591_1	-	GT4(196-345)	GT4_e2644	GT4	3	SRR18440051
NODE_55_length_10339_cov_4.155993_2	3.2.1.122:13	GH4(8-184)	GH4_e4	GH4	3	SRR18440051
NODE_5_length_95567_cov_8.567865_13	-	GT2(4-112)	GT2	GT2	3	SRR18440051
NODE_5_length_95567_cov_8.567865_21	-	GT2(7-143)	GT2	GT2	3	SRR18440051
NODE_5_length_95567_cov_8.567865_26	-	GT2(14-180)	GT2	GT2	3	SRR18440051
NODE_5_length_95567_cov_8.567865_27	-	GT2(6-149)	GT2	GT2	3	SRR18440051
NODE_5_length_95567_cov_8.567865_45	-	GT56(51-334)	-	-	1	SRR18440051
NODE_5_length_95567_cov_8.567865_47	-	GT4(178-322)	GT4_e970	GT4	3	SRR18440051
NODE_5_length_95567_cov_8.567865_49	-	GT2(12-149)	GT2	-	2	SRR18440051
NODE_5_length_95567_cov_8.567865_57	-	GT2(6-134)	GT2	GT2	3	SRR18440051
NODE_5_length_95567_cov_8.567865_64	-	AA7(43-237)	AA4_e1	-	2	SRR18440051
NODE_62_length_8469_cov_25.350875_3	-	GT2(8-172)	GT2	GT2	3	SRR18440051
NODE_67_length_7220_cov_6.465388_1	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(29-377)	GH13_e122	GH13_31	3	SRR18440051
NODE_6_length_95183_cov_12.262603_85	2.4.1.1:158	GT35(95-814)	GT35_e0	GT35	3	SRR18440051
NODE_71_length_5790_cov_1.856613_1	-	GH73(268-428)	GH73_e132	GH73	3	SRR18440051
NODE_72_length_5769_cov_4.552818_1	-	GT4(218-373)	GT4_e1803	GT4	3	SRR18440051
NODE_9_length_77172_cov_11.408476_43	-	GT51(83-260)	GT51_e21	GT51	3	SRR18440051
NODE_17_length_54773_cov_19.142645_3	-	-	CBM50_e564	CBM50	2	SRR18440051
NODE_19_length_54353_cov_4.526482_12	-	-	GH23_e928	GH23	2	SRR18440051
NODE_31_length_27847_cov_11.429690_13	-	-	GH73_e261	GH73	2	SRR18440051
NODE_114_length_1403_cov_0.561912_2	-	-	GT2	-	1	SRR18440051
NODE_5_length_95567_cov_8.567865_48	-	-	GT2	-	1	SRR18440051
NODE_125_length_1120_cov_0.698892_1	3.2.1.23:11	-	GH2_e13	GH2	2	SRR18440051
NODE_23_length_38962_cov_9.312424_14	-	-	CBM50_e393	CBM50	2	SRR18440051
NODE_5_length_95567_cov_8.567865_50	-	-	GT1_e246	-	1	SRR18440051
NODE_1_length_179197_cov_11.360580_51	-	-	-	GH23	1	SRR18440051
NODE_1_length_179197_cov_11.360580_109	-	-	-	GH0	1	SRR18440051
NODE_2_length_132986_cov_5.711770_69	-	-	-	GH1	1	SRR18440051
NODE_2_length_132986_cov_5.711770_109	-	-	-	GH13_31	1	SRR18440051
NODE_4_length_104432_cov_22.509132_105	-	-	-	GT2	1	SRR18440051
NODE_6_length_95183_cov_12.262603_9	-	-	-	GT1	1	SRR18440051
NODE_6_length_95183_cov_12.262603_26	-	-	-	GH13	1	SRR18440051
NODE_6_length_95183_cov_12.262603_30	-	-	-	CE8	1	SRR18440051
NODE_6_length_95183_cov_12.262603_33	-	-	-	GT4	1	SRR18440051
NODE_7_length_87234_cov_6.748585_16	-	-	-	GH5_11	1	SRR18440051
NODE_7_length_87234_cov_6.748585_53	-	-	-	GT4	1	SRR18440051
NODE_8_length_83280_cov_5.135592_18	-	-	-	GT58	1	SRR18440051
NODE_8_length_83280_cov_5.135592_59	-	-	-	GH38	1	SRR18440051
NODE_8_length_83280_cov_5.135592_62	-	-	-	GH1	1	SRR18440051
NODE_9_length_77172_cov_11.408476_10	-	-	-	GH130	1	SRR18440051
NODE_9_length_77172_cov_11.408476_66	-	-	-	GH36	1	SRR18440051
NODE_9_length_77172_cov_11.408476_69	-	-	-	GH84	1	SRR18440051
NODE_11_length_68794_cov_12.201363_27	-	-	-	GT58	1	SRR18440051
NODE_13_length_65110_cov_8.281766_16	-	-	-	GH28	1	SRR18440051
NODE_14_length_64043_cov_10.109769_35	-	-	-	CBM48+GH13_9	1	SRR18440051
NODE_16_length_61007_cov_3.378614_38	-	-	-	GT4	1	SRR18440051
NODE_18_length_54724_cov_8.914208_31	-	-	-	GH1	1	SRR18440051
NODE_20_length_52022_cov_6.720667_35	-	-	-	GH28	1	SRR18440051
NODE_21_length_46976_cov_7.708895_23	-	-	-	GT83	1	SRR18440051
NODE_21_length_46976_cov_7.708895_25	-	-	-	GH13_11	1	SRR18440051
NODE_26_length_36997_cov_2.982859_29	-	-	-	GT2	1	SRR18440051
NODE_31_length_27847_cov_11.429690_12	-	-	-	GH28	1	SRR18440051
NODE_34_length_26756_cov_3.893124_3	-	-	-	GH28	1	SRR18440051
NODE_36_length_24725_cov_3.455972_16	-	-	-	GT2	1	SRR18440051
NODE_37_length_23357_cov_3.208007_3	-	-	-	GT83	1	SRR18440051
NODE_38_length_23026_cov_9.124503_2	-	-	-	GH13_31	1	SRR18440051
NODE_55_length_10339_cov_4.155993_6	-	-	-	GH4	1	SRR18440051
NODE_103_length_1807_cov_1.012500_1	-	-	-	GH2	1	SRR18440051
NODE_10_length_67543_cov_12.436973_4	-	GH109(2-142)	-	-	1	SRR18440091
NODE_10_length_67543_cov_12.436973_55	2.4.1.18:57|2.4.1.18:14	CBM48(25-105)+GH13_9(176-477)	CBM48_e2+GH13_e200	CBM48+GH13_9	3	SRR18440091
NODE_10_length_67543_cov_12.436973_58	-	GT5(8-478)	GT5_e1	GT5	3	SRR18440091
NODE_10_length_67543_cov_12.436973_59	2.4.1.1:158	GT35(94-483)	GT35_e0	GT35	3	SRR18440091
NODE_113_length_1841_cov_30.802800_1	3.2.1.89:17	GH53(111-500)	GH53_e14	GH53	3	SRR18440091
NODE_12_length_64101_cov_5.405634_32	-	GH25(51-234)	GH25_e171	GH25	3	SRR18440091
NODE_143_length_1340_cov_0.917560_1	-	GH106(27-415)	GH106_e45	GH106	3	SRR18440091
NODE_15_length_60499_cov_10.677582_25	-	GT2(3-164)	GT2	GT2	3	SRR18440091
NODE_18_length_57476_cov_9.210100_53	-	GT2(5-108)	GT2	GT2	3	SRR18440091
NODE_19_length_56597_cov_13.365185_37	3.2.1.122:13	GH4(8-184)	GH4_e4	GH4	3	SRR18440091
NODE_19_length_56597_cov_13.365185_4	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(29-377)	GH13_e122	GH13_31	3	SRR18440091
NODE_19_length_56597_cov_13.365185_42	3.2.1.122:13	GH4(8-184)	GH4_e4	GH4	3	SRR18440091
NODE_19_length_56597_cov_13.365185_49	3.2.1.122:13	GH4(6-160)	GH4_e4	GH4	3	SRR18440091
NODE_19_length_56597_cov_13.365185_50	3.2.1.86:16	GH4(6-180)	GH4_e24	GH4	3	SRR18440091
NODE_1_length_130787_cov_8.659574_15	2.4.1.25:3	GH77(150-458)	GH77_e1	GH77	3	SRR18440091
NODE_1_length_130787_cov_8.659574_40	-	AA7(43-237)	AA4_e1	-	2	SRR18440091
NODE_1_length_130787_cov_8.659574_47	-	GT2(6-134)	GT2	GT2	3	SRR18440091
NODE_1_length_130787_cov_8.659574_55	-	GT4(222-361)	GT4_e554	GT4	3	SRR18440091
NODE_1_length_130787_cov_8.659574_56	-	GT2(8-150)	GT2	-	2	SRR18440091
NODE_1_length_130787_cov_8.659574_59	-	GT2(5-143)	GT2	-	2	SRR18440091
NODE_1_length_130787_cov_8.659574_77	-	GT2(14-181)	GT2	GT2	3	SRR18440091
NODE_1_length_130787_cov_8.659574_81	-	GT2(6-153)	GT2	GT2	3	SRR18440091
NODE_1_length_130787_cov_8.659574_83	-	GT4(679-795)	GT4_e401	GT4	3	SRR18440091
NODE_1_length_130787_cov_8.659574_86	-	CE12(28-198)	CE12_e54	-	2	SRR18440091
NODE_1_length_130787_cov_8.659574_94	-	GT2(4-112)	GT2	GT2	3	SRR18440091
NODE_20_length_54847_cov_18.007237_10	-	CE4(81-203)	CE4_e82	CE4	3	SRR18440091
NODE_20_length_54847_cov_18.007237_14	-	GT28(188-337)	GT28_e30	GT28	3	SRR18440091
NODE_21_length_53787_cov_12.600130_5	2.4.1.18:14	GH13_9(164-453)	GH13_e200	CBM48+GH13_9	3	SRR18440091
NODE_22_length_49324_cov_25.449885_16	-	CE9(3-367)	CE9_e44	CE9	3	SRR18440091
NODE_22_length_49324_cov_25.449885_17	-	CE4(51-173)	CE4_e137	CE4	3	SRR18440091
NODE_22_length_49324_cov_25.449885_24	-	CE4(45-174)	CE4_e225	CE4	3	SRR18440091
NODE_22_length_49324_cov_25.449885_33	-	GT51(82-264)	GT51_e43	GT51	3	SRR18440091
NODE_22_length_49324_cov_25.449885_51	3.2.1.89:17	GH53(63-319)	GH53_e14	GH53	3	SRR18440091
NODE_23_length_48173_cov_3.976002_18	-	GH32(37-347)	GH32_e67	GH32	3	SRR18440091
NODE_23_length_48173_cov_3.976002_5	-	GH109(2-144)	GH109_e2	-	2	SRR18440091
NODE_24_length_47599_cov_6.155102_46	2.4.1.1:158	GT35(95-814)	GT35_e0	GT35	3	SRR18440091
NODE_25_length_46902_cov_15.063859_1	3.2.1.89:17	GH53(114-501)	GH53_e14	GH53	3	SRR18440091
NODE_2_length_112838_cov_11.827648_12	3.2.1.93:2	GH13_29(26-366)	GH13_e1	GH13_29	3	SRR18440091
NODE_2_length_112838_cov_11.827648_15	-	AA7(48-237)	-	-	1	SRR18440091
NODE_31_length_40534_cov_5.897345_9	-	GT51(44-219)	GT51_e21	GT51	3	SRR18440091
NODE_32_length_39939_cov_4.758038_2	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(2-470)	GH1_e85	GH1	3	SRR18440091
NODE_35_length_35463_cov_4.366510_1	2.4.1.1:158	GT35(43-367)	GT35_e0	GT35	3	SRR18440091
NODE_35_length_35463_cov_4.366510_2	-|-	GH13_39(187-518)	CBM34_e3+GH13_e89	GH13_39	3	SRR18440091
NODE_37_length_33681_cov_14.902188_10	2.4.1.-:1	GT2(7-118)	GT2	-	2	SRR18440091
NODE_37_length_33681_cov_14.902188_11	-	GT2(14-153)	GT2	-	2	SRR18440091
NODE_37_length_33681_cov_14.902188_18	-	GT4(213-360)	GT4_e3683	-	2	SRR18440091
NODE_37_length_33681_cov_14.902188_19	-	GT2(6-136)	GT2	-	2	SRR18440091
NODE_37_length_33681_cov_14.902188_20	-	GT4(197-341)	GT4_e1204	-	2	SRR18440091
NODE_37_length_33681_cov_14.902188_21	-	GT32(20-98)	GT32_e192	-	2	SRR18440091
NODE_37_length_33681_cov_14.902188_22	-	GT4(227-374)	GT4_e134	GT4	3	SRR18440091
NODE_37_length_33681_cov_14.902188_24	-	GT2(8-118)	GT2	GT2	3	SRR18440091
NODE_37_length_33681_cov_14.902188_25	-	GT4(189-309)	GT4_e150	GT4	3	SRR18440091
NODE_37_length_33681_cov_14.902188_26	-	GT2(5-127)	GT2	-	2	SRR18440091
NODE_37_length_33681_cov_14.902188_27	-	GT4(193-338)	GT4_e3212	GT4	3	SRR18440091
NODE_37_length_33681_cov_14.902188_34	-	GH3(116-346)	GH3_e215	GH3	3	SRR18440091
NODE_37_length_33681_cov_14.902188_8	-	GT2(1-98)	GT2	-	2	SRR18440091
NODE_39_length_29857_cov_12.805584_14	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1	GH13_11(191-552)	CBM48_e3+GH13_e48	CBM48+GH13_11	3	SRR18440091
NODE_3_length_109246_cov_15.519552_60	-	GH73(268-428)	GH73_e132	GH73	3	SRR18440091
NODE_3_length_109246_cov_15.519552_78	-	GH25(50-227)	GH25_e110	GH25	3	SRR18440091
NODE_40_length_29614_cov_11.220911_14	-	GH32(6-294)	GH32_e121	GH32	3	SRR18440091
NODE_40_length_29614_cov_11.220911_16	3.2.1.26:3	GH32(37-339)	GH32_e76	GH32	3	SRR18440091
NODE_41_length_28064_cov_15.817339_20	-	GT4(196-345)	GT4_e2644	GT4	3	SRR18440091
NODE_41_length_28064_cov_15.817339_21	-	GT4(229-386)	GT4_e1803	GT4	3	SRR18440091
NODE_41_length_28064_cov_15.817339_23	2.4.1.-:1	GT2(11-147)	GT2	-	2	SRR18440091
NODE_41_length_28064_cov_15.817339_26	-	GT2(7-134)	GT2	GT2	3	SRR18440091
NODE_41_length_28064_cov_15.817339_27	-	GT2(5-146)	GT2	-	2	SRR18440091
NODE_43_length_25992_cov_7.020027_16	-	GH109(3-156)	-	-	1	SRR18440091
NODE_43_length_25992_cov_7.020027_3	-	GH109(3-152)	GH109_e5	-	2	SRR18440091
NODE_46_length_22406_cov_8.246735_5	-	CE4(79-190)	CE4_e246	CE4	3	SRR18440091
NODE_48_length_19689_cov_3.889071_17	-	GH109(5-142)	-	-	1	SRR18440091
NODE_4_length_107533_cov_32.005828_118	3.2.1.-:2	GH13_20(30-319)	GH13_e141	GH13	3	SRR18440091
NODE_4_length_107533_cov_32.005828_9	2.4.1.21:9	GT5(81-554)	GT5_e9	GT5	3	SRR18440091
NODE_57_length_9369_cov_12.530729_4	3.2.1.23:11	GH2(20-629)	GH2_e13	GH2	3	SRR18440091
NODE_5_length_96164_cov_10.578017_35	-	GT51(83-260)	GT51_e21	GT51	3	SRR18440091
NODE_6_length_94992_cov_20.574933_3	-	GT2(8-172)	GT2	GT2	3	SRR18440091
NODE_70_length_4827_cov_7.664255_3	-	GT2(8-175)	GT2	-	2	SRR18440091
NODE_77_length_4424_cov_1.749593_3	-	GH73(302-464)	GH73_e132	-	2	SRR18440091
NODE_9_length_67833_cov_14.886347_3	3.2.1.65:8|3.2.1.80:1|3.2.1.65:8	GH32(315-643)+CBM66(916-1076)	CBM66_e0+GH32_e42+CBM66_e0	CBM66+GH32	3	SRR18440091
NODE_20_length_54847_cov_18.007237_4	-	-	CBM50_e564	CBM50	2	SRR18440091
NODE_26_length_45749_cov_19.700934_12	-	-	GH73_e261	GH73	2	SRR18440091
NODE_2_length_112838_cov_11.827648_96	-	-	GH23_e21	GH23	2	SRR18440091
NODE_49_length_19275_cov_10.157928_15	-	-	CBM50_e393	CBM50	2	SRR18440091
NODE_30_length_42715_cov_12.848314_7	-	-	GH73_e261	-	1	SRR18440091
NODE_15_length_60499_cov_10.677582_64	-	-	GH23_e21	GH23	2	SRR18440091
NODE_1_length_130787_cov_8.659574_54	2.4.1.-:1	-	GT4_e510	GT4	2	SRR18440091
NODE_2_length_112838_cov_11.827648_78	-	-	GH23_e928	GH23	2	SRR18440091
NODE_7_length_81179_cov_16.195714_47	-	-	GT2	GT2	2	SRR18440091
NODE_2_length_112838_cov_11.827648_11	-	-	-	GH13_29	1	SRR18440091
NODE_3_length_109246_cov_15.519552_25	-	-	-	GT4	1	SRR18440091
NODE_3_length_109246_cov_15.519552_98	-	-	-	GH1	1	SRR18440091
NODE_4_length_107533_cov_32.005828_18	-	-	-	GH28	1	SRR18440091
NODE_4_length_107533_cov_32.005828_108	-	-	-	GH0	1	SRR18440091
NODE_5_length_96164_cov_10.578017_9	-	-	-	GH84	1	SRR18440091
NODE_5_length_96164_cov_10.578017_11	-	-	-	GH36	1	SRR18440091
NODE_5_length_96164_cov_10.578017_71	-	-	-	GH130	1	SRR18440091
NODE_6_length_94992_cov_20.574933_33	-	-	-	GT2	1	SRR18440091
NODE_7_length_81179_cov_16.195714_70	-	-	-	GT2	1	SRR18440091
NODE_8_length_79852_cov_11.173082_38	-	-	-	GT58	1	SRR18440091
NODE_9_length_67833_cov_14.886347_14	-	-	-	GH23	1	SRR18440091
NODE_10_length_67543_cov_12.436973_56	-	-	-	CBM48+GH13_9	1	SRR18440091
NODE_14_length_62309_cov_14.734119_52	-	-	-	GT2	1	SRR18440091
NODE_15_length_60499_cov_10.677582_63	-	-	-	GH23	1	SRR18440091
NODE_17_length_58257_cov_12.762532_31	-	-	-	GT83	1	SRR18440091
NODE_17_length_58257_cov_12.762532_33	-	-	-	GH13_11	1	SRR18440091
NODE_18_length_57476_cov_9.210100_56	-	-	-	GH28	1	SRR18440091
NODE_19_length_56597_cov_13.365185_36	-	-	-	GH4	1	SRR18440091
NODE_23_length_48173_cov_3.976002_19	-	-	-	GH13_31	1	SRR18440091
NODE_26_length_45749_cov_19.700934_13	-	-	-	GH28	1	SRR18440091
NODE_28_length_42882_cov_12.697228_19	-	-	-	GH23	1	SRR18440091
NODE_29_length_42857_cov_7.896162_23	-	-	-	GT2	1	SRR18440091
NODE_30_length_42715_cov_12.848314_14	-	-	-	CBM50	1	SRR18440091
NODE_34_length_38832_cov_6.733290_5	-	-	-	GH13_31	1	SRR18440091
NODE_38_length_30956_cov_2.842421_35	-	-	-	GH13_30	1	SRR18440091
NODE_39_length_29857_cov_12.805584_17	-	-	-	GT83	1	SRR18440091
NODE_42_length_26354_cov_4.415869_19	-	-	-	GH28	1	SRR18440091
NODE_57_length_9369_cov_12.530729_3	-	-	-	GH2	1	SRR18440091
NODE_59_length_8904_cov_1.827504_5	-	-	-	GH1	1	SRR18440091
NODE_92_length_2877_cov_1.458545_2	-	-	-	GT58	1	SRR18440091
NODE_94_length_2724_cov_0.856373_2	-	-	-	GH38	1	SRR18440091
NODE_107_length_1994_cov_0.841457_2	-	-	-	GH5_11	1	SRR18440091
NODE_127_length_1644_cov_0.971655_1	-	-	-	GH1	1	SRR18440091
NODE_100_length_2748_cov_1.286913_2	2.4.1.1:158	GT35(95-549)	GT35_e0	GT35	3	SRR18440093
NODE_10_length_68767_cov_10.244508_51	3.2.1.65:8|3.2.1.80:1|3.2.1.65:8	GH32(315-643)+CBM66(916-1076)	CBM66_e0+GH32_e42+CBM66_e0	CBM66+GH32	3	SRR18440093
NODE_11_length_67555_cov_8.850656_4	-	GH109(2-142)	-	-	1	SRR18440093
NODE_11_length_67555_cov_8.850656_55	2.4.1.18:57|2.4.1.18:14	CBM48(25-105)+GH13_9(176-477)	CBM48_e2+GH13_e200	CBM48+GH13_9	3	SRR18440093
NODE_11_length_67555_cov_8.850656_58	-	GT5(8-478)	GT5_e1	GT5	3	SRR18440093
NODE_11_length_67555_cov_8.850656_59	2.4.1.1:158	GT35(94-483)	GT35_e0	GT35	3	SRR18440093
NODE_12_length_62991_cov_4.759258_60	-	GH73(268-428)	GH73_e132	GH73	3	SRR18440093
NODE_14_length_60250_cov_9.470219_43	-	AA7(48-237)	-	-	1	SRR18440093
NODE_14_length_60250_cov_9.470219_46	3.2.1.93:2	GH13_29(26-366)	GH13_e1	GH13_29	3	SRR18440093
NODE_15_length_57313_cov_3.539782_17	-	GH73(302-464)	GH73_e132	-	2	SRR18440093
NODE_16_length_56598_cov_18.380425_37	3.2.1.122:13	GH4(8-184)	GH4_e4	GH4	3	SRR18440093
NODE_16_length_56598_cov_18.380425_4	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(29-377)	GH13_e122	GH13_31	3	SRR18440093
NODE_16_length_56598_cov_18.380425_42	3.2.1.122:13	GH4(8-184)	GH4_e4	GH4	3	SRR18440093
NODE_16_length_56598_cov_18.380425_49	3.2.1.122:13	GH4(6-160)	GH4_e4	GH4	3	SRR18440093
NODE_16_length_56598_cov_18.380425_50	3.2.1.86:16	GH4(6-180)	GH4_e24	GH4	3	SRR18440093
NODE_184_length_851_cov_1.027586_1	-	GT2(12-120)	GT2	GT2	3	SRR18440093
NODE_1_length_176318_cov_5.096793_71	-	GH106(15-581)	GH106_e45	GH106	3	SRR18440093
NODE_1_length_176318_cov_5.096793_72	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(2-470)	GH1_e85	GH1	3	SRR18440093
NODE_20_length_51327_cov_13.546563_11	-	GT2(8-172)	GT2	GT2	3	SRR18440093
NODE_22_length_49260_cov_3.611219_18	-	GH25(50-227)	GH25_e110	GH25	3	SRR18440093
NODE_23_length_45819_cov_2.972752_9	-	GT2(5-108)	GT2	GT2	3	SRR18440093
NODE_25_length_43323_cov_6.504167_31	-	GT28(188-337)	GT28_e30	GT28	3	SRR18440093
NODE_25_length_43323_cov_6.504167_35	-	CE4(81-203)	CE4_e82	CE4	3	SRR18440093
NODE_29_length_41788_cov_7.373803_27	-	GH32(37-347)	GH32_e67	GH32	3	SRR18440093
NODE_2_length_150454_cov_11.139656_106	-	AA7(43-237)	AA4_e1	-	2	SRR18440093
NODE_2_length_150454_cov_11.139656_113	-	GT2(6-134)	GT2	GT2	3	SRR18440093
NODE_2_length_150454_cov_11.139656_120	-	GT4(222-361)	GT4_e554	GT4	3	SRR18440093
NODE_2_length_150454_cov_11.139656_121	-	GT2(8-150)	GT2	-	2	SRR18440093
NODE_2_length_150454_cov_11.139656_124	-	GT2(5-143)	GT2	-	2	SRR18440093
NODE_2_length_150454_cov_11.139656_142	-	GT2(14-181)	GT2	GT2	3	SRR18440093
NODE_2_length_150454_cov_11.139656_146	-	GT2(6-153)	GT2	GT2	3	SRR18440093
NODE_2_length_150454_cov_11.139656_32	-	GH25(51-234)	GH25_e171	GH25	3	SRR18440093
NODE_2_length_150454_cov_11.139656_67	1.1.3.38:1	AA4(11-238)	AA4_e0	-	2	SRR18440093
NODE_2_length_150454_cov_11.139656_81	2.4.1.25:3	GH77(150-458)	GH77_e1	GH77	3	SRR18440093
NODE_32_length_36065_cov_7.227475_32	2.4.1.21:9	GT5(81-554)	GT5_e9	GT5	3	SRR18440093
NODE_33_length_36040_cov_7.921059_12	2.4.1.-:1	GT2(11-147)	GT2	-	2	SRR18440093
NODE_33_length_36040_cov_7.921059_14	-	GT4(229-386)	GT4_e1803	GT4	3	SRR18440093
NODE_33_length_36040_cov_7.921059_15	-	GT4(196-345)	GT4_e2644	GT4	3	SRR18440093
NODE_33_length_36040_cov_7.921059_4	-	GT2(8-175)	GT2	-	2	SRR18440093
NODE_33_length_36040_cov_7.921059_8	-	GT2(5-146)	GT2	-	2	SRR18440093
NODE_33_length_36040_cov_7.921059_9	-	GT2(7-134)	GT2	GT2	3	SRR18440093
NODE_35_length_33568_cov_4.443049_10	2.4.1.-:1	GT2(7-118)	GT2	-	2	SRR18440093
NODE_35_length_33568_cov_4.443049_11	-	GT2(14-153)	GT2	-	2	SRR18440093
NODE_35_length_33568_cov_4.443049_18	-	GT4(213-360)	GT4_e3683	-	2	SRR18440093
NODE_35_length_33568_cov_4.443049_19	-	GT2(6-136)	GT2	-	2	SRR18440093
NODE_35_length_33568_cov_4.443049_20	-	GT4(197-341)	GT4_e1204	-	2	SRR18440093
NODE_35_length_33568_cov_4.443049_21	-	GT32(20-98)	GT32_e192	-	2	SRR18440093
NODE_35_length_33568_cov_4.443049_22	-	GT4(227-374)	GT4_e134	GT4	3	SRR18440093
NODE_35_length_33568_cov_4.443049_24	-	GT2(8-118)	GT2	GT2	3	SRR18440093
NODE_35_length_33568_cov_4.443049_25	-	GT4(189-309)	GT4_e150	GT4	3	SRR18440093
NODE_35_length_33568_cov_4.443049_26	-	GT2(5-127)	GT2	-	2	SRR18440093
NODE_35_length_33568_cov_4.443049_27	-	GT4(193-338)	GT4_e3212	GT4	3	SRR18440093
NODE_35_length_33568_cov_4.443049_34	-	GH3(116-346)	GH3_e215	GH3	3	SRR18440093
NODE_35_length_33568_cov_4.443049_8	-	GT2(1-98)	GT2	-	2	SRR18440093
NODE_38_length_29336_cov_6.493889_14	-	GH32(6-294)	GH32_e121	GH32	3	SRR18440093
NODE_38_length_29336_cov_6.493889_16	3.2.1.26:3	GH32(37-339)	GH32_e76	GH32	3	SRR18440093
NODE_3_length_123457_cov_6.317295_25	-	GT2(3-164)	GT2	GT2	3	SRR18440093
NODE_42_length_23981_cov_5.077639_1	2.4.1.1:158	GT35(43-367)	GT35_e0	GT35	3	SRR18440093
NODE_42_length_23981_cov_5.077639_2	-|-	GH13_39(187-518)	CBM34_e3+GH13_e89	GH13_39	3	SRR18440093
NODE_44_length_22415_cov_13.596599_5	-	CE4(79-190)	CE4_e246	CE4	3	SRR18440093
NODE_47_length_19688_cov_4.469097_2	-	GH109(5-142)	-	-	1	SRR18440093
NODE_48_length_17878_cov_2.561658_1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1	GH13_11(191-552)	CBM48_e3+GH13_e48	CBM48+GH13_11	3	SRR18440093
NODE_4_length_109436_cov_8.595638_13	3.2.1.-:2	GH13_20(30-319)	GH13_e141	GH13	3	SRR18440093
NODE_5_length_109196_cov_7.649479_105	-	GH109(3-156)	-	-	1	SRR18440093
NODE_5_length_109196_cov_7.649479_2	3.2.1.89:17|3.2.1.89:17	GH53(63-318)+GH53(406-795)	GH53_e14+GH53_e14	GH53	3	SRR18440093
NODE_5_length_109196_cov_7.649479_20	-	GT51(82-264)	GT51_e43	GT51	3	SRR18440093
NODE_5_length_109196_cov_7.649479_29	-	CE4(45-174)	CE4_e225	CE4	3	SRR18440093
NODE_5_length_109196_cov_7.649479_36	-	CE4(51-173)	CE4_e137	CE4	3	SRR18440093
NODE_5_length_109196_cov_7.649479_37	-	CE9(3-367)	CE9_e44	CE9	3	SRR18440093
NODE_5_length_109196_cov_7.649479_92	-	GH109(3-152)	GH109_e5	-	2	SRR18440093
NODE_66_length_7371_cov_5.427314_4	-	GH109(2-144)	GH109_e2	-	2	SRR18440093
NODE_67_length_6924_cov_3.699426_2	-	GT4(679-795)	GT4_e401	GT4	3	SRR18440093
NODE_67_length_6924_cov_3.699426_5	-	CE12(28-198)	CE12_e54	-	2	SRR18440093
NODE_76_length_4805_cov_6.429243_1	3.2.1.89:17|3.2.1.89:17	GH53(5-208)+GH53(299-686)	GH53_e14+GH53_e14	GH53	3	SRR18440093
NODE_77_length_4784_cov_2.509770_3	3.2.1.23:11	GH2(6-614)	GH2_e13	GH2	3	SRR18440093
NODE_8_length_94098_cov_8.698066_62	-	GT51(83-260)	GT51_e21	GT51	3	SRR18440093
NODE_9_length_84550_cov_7.000687_41	2.4.1.18:14	GH13_9(164-453)	GH13_e200	CBM48+GH13_9	3	SRR18440093
NODE_13_length_61956_cov_5.455256_17	-	-	GT2	GT2	2	SRR18440093
NODE_27_length_42715_cov_9.693130_7	-	-	GH73_e261	-	1	SRR18440093
NODE_25_length_43323_cov_6.504167_41	-	-	CBM50_e564	CBM50	2	SRR18440093
NODE_2_length_150454_cov_11.139656_119	2.4.1.-:1	-	GT4_e510	GT4	2	SRR18440093
NODE_3_length_123457_cov_6.317295_64	-	-	GH23_e21	GH23	2	SRR18440093
NODE_7_length_102616_cov_7.838490_46	-	-	GH23_e928	GH23	2	SRR18440093
NODE_24_length_45749_cov_5.668975_12	-	-	GH73_e261	GH73	2	SRR18440093
NODE_41_length_26273_cov_9.279966_23	-	-	CBM50_e393	CBM50	2	SRR18440093
NODE_50_length_16352_cov_2.575408_17	-	-	GH23_e21	GH23	2	SRR18440093
